order_id,payment_sequential,payment_type,payment_installments,payment_value
cf95215a722f3ebf29e6bbab87a29e61,1,credit_card,5,102.66
8cd68144cdb62dc0d60848cf8616d2a4,1,boleto,1,330.66
f45074ae38f2e01d9b854ec8d40362ff,1,credit_card,1,13.78
e647bf617de735448a4ba54f8910393c,1,credit_card,1,65.09
1807cc736321f14baa58ef39cf6e5989,1,credit_card,4,91.66
60ead11db6b36221fe1424e330883a9a,1,credit_card,1,44.0
c604ad5f1e0d0bcf9977cf46d1d72303,1,credit_card,1,31.0
2d1d5777f29a8ee6593cf90b85afb5b6,1,credit_card,1,91.17
1a9b986cfe31ed59c5a6c00287db7e74,1,credit_card,1,31.75
11978d520d85578c9f024b99ac1a87ef,2,voucher,1,20.09
2176f1406c11f07dcdea94931730770d,1,boleto,1,88.08
08935d5052c6414b1960eb67796d01f5,1,credit_card,4,117.39
1966886b80f14d0588adf6406afb0026,1,debit_card,1,68.89
7354aed5e2d142803a8121059f1e9324,1,credit_card,4,68.16
1f31fc163d36ff823c54a14e947b5bc8,1,credit_card,2,114.13
9027f38fa8afb91a7ad77fd92abf97a1,1,credit_card,5,477.45
0e2b7e9ea88624cc24fe978983190dea,1,credit_card,3,206.87
2df8ef770ee7c12291ed7811f4f414c5,1,voucher,1,56.89
d0e9849de800fdb4cb3b5e6d42c6b367,1,boleto,1,85.79
06ff6cb289c9f1d1ccacc6764874e3c2,1,credit_card,1,57.89
4436eb8a73f08dc5c4ba8b1e5b96d290,1,credit_card,1,383.99
9786fe4bfc559809a4bc1a58b72e2077,1,credit_card,8,368.92
817e8b5495d2b31da82dfe5a89aacdba,1,credit_card,8,281.5
5ad7d897998f9bab0176a1c82b7437ea,1,credit_card,1,91.28
33f3e269b872b41e5f90b01a92d454eb,1,credit_card,3,543.83
65bbd0719855fe808bb19f62dfa9f42c,1,credit_card,1,354.64
189ede25eb8522abcbd3592d08811f85,1,boleto,1,280.08
175ba47aad2d017d2495c66b763a7df6,1,credit_card,3,130.0
41c7307fb0238baabade48573331cb55,1,credit_card,2,59.82
66866953330f81976a2adcd51f603560,1,credit_card,3,143.18
a1f7a3803f5afa1b25182cbc0b2c38be,1,boleto,1,73.34
92e3a3bff7261e031fc2901b229ce73a,1,boleto,1,212.73
48ab980d180764382cfa411d2fb63dc0,1,boleto,1,86.83
dfa57a47eb4b524966a891189c893d04,1,credit_card,4,99.95
90932f88aac7cb89b8de1b8635b6d393,1,credit_card,2,56.41
3ef8344e342218131639ab03da0189cc,1,credit_card,3,151.09
c8584f2a0bdbf0ac38e859a8f7744039,1,credit_card,2,71.14
5256aac1d939c4bbc931cc7c1c78a419,1,credit_card,10,137.13
f947132461622a725c4661c580ab80da,1,credit_card,1,36.09
a38d122ad3e07ca8d13e4a42059b98d2,1,boleto,1,161.62
63c5f492ab4ee6c249acbb4cff61ae3f,1,credit_card,1,407.9
64c9c64b12678438c07b5ec6cc785976,1,credit_card,1,33.1
79e5ae80172f5697f2402439382f2d77,1,credit_card,10,360.29
33ce126846ecce9afdfe8f1b93551928,1,credit_card,2,61.79
cc58d2040605eaadced18735aef5bbb0,1,credit_card,10,367.2
