order_id,payment_sequential,payment_type,payment_installments,payment_value
9acd1ccfbc6445c0cad9ee9ddb48054c,1,credit_card,3,81.78
83f24bbc4f76a2730ba9c9cfa32e6d07,1,credit_card,3,231.45
886b114d034f4ac1d39d964c1b2a8182,1,credit_card,10,2027.16
57e4fc8f20507381b3f7abbe4e2ccda3,1,credit_card,2,215.56
85e710051891004eca4f527adcadd0c3,2,voucher,1,69.8
d121cbcb7091fbd55ad0344e0f045982,1,credit_card,3,49.7
27a7ac440630f9de788e4d66e72c6424,1,credit_card,1,186.39
cc1cc1d6081f7f07a16cc1a3e4ba0b78,1,credit_card,10,208.41
a04639b53f2cbd1f77b63ed44168566e,1,boleto,1,44.83
8f4be74e60d163c72a59ba577a642d70,1,credit_card,5,125.87
440b07cde0dc78d377c42d29845bcafd,1,credit_card,1,37.74
940d83f3286808e4f8b1a7ac975b2aa9,1,boleto,1,76.02
774b04fe6502917d1952476fd1f3dd60,1,credit_card,1,67.83
132f1e724165a07f6362532bfb97486e,1,credit_card,5,179.46
e22da8f5aa7c1414020c647664a8483b,1,credit_card,1,84.81
e6a66a8350bb88497954d37688ab123e,4,voucher,1,8.24
aab0a15c4d4fd11c8b5c5827d567f202,1,credit_card,4,195.36
276c36d0f0218b24c09343edf53cb98f,1,voucher,1,17.01
cb161f108a2062a82651fe528b39ffa7,1,boleto,1,218.04
b0a2019225451e417b6cc92baef9fc8c,1,boleto,1,45.95
1dfc284468e80b96e18103668871f465,1,credit_card,6,78.97
9b8254228cafa6a7e497fc21d7268c05,1,boleto,1,37.79
21e37650ff5769ef4eaa10725322d871,1,boleto,1,273.98
fbca4283c50aa9846b2fb711093da41f,1,credit_card,1,43.62
8908c3c6b8591a4d779bc5a4abf4f951,1,voucher,1,44.55
9e677b4bbd5d55506d4d8f1e5182dcb9,1,credit_card,3,33.16
0d9df4f2f2ff31254428de406416328c,1,credit_card,1,29.91
c85ea30e9a24abecb353caa26294c81c,1,credit_card,7,72.98
d11f4ebdaac0950df9e15dd286ddbe81,1,boleto,1,35.0
9747f2b4defc1357fd6645a4acf8e0e2,1,credit_card,1,38.33
ed415dd934c5bb15a4a2fd223bb0a43e,1,credit_card,4,91.16
5e823b29f4c615d58cdbfec5bdb2ee73,1,boleto,1,182.91
9183e2fd9515c57925a0251ccfc21c63,1,boleto,1,85.4
9c7bac99c8e380b1c915cdba1ff29e65,1,credit_card,1,90.92
4821d5af4c2ac98b0f70e47c5d845520,1,credit_card,3,69.11
3629e2c183d64e30de63e3bb23b00ade,1,credit_card,6,300.09
7a80708ef3077d6b8334d40b000926a4,1,voucher,1,29.96
efa1a52a1724dde7ef9954873517bf2d,1,credit_card,3,177.86
f1375aa56cb0446176623bce0a650bdc,1,credit_card,8,86.09
a9b030fadde5aba797d5401eb6623d12,1,credit_card,5,55.92
d0c657a6c80777d2c1c616e0cf917e32,1,credit_card,1,22.95
6616b080a04b814ab8245f7d0d386025,1,credit_card,4,76.74
946f9c80195609dbdd3258b549d8fe16,1,credit_card,3,195.43
3d567c0d343aad7ed3da44cc0430dabf,1,credit_card,4,206.44
84fea092818c45e87513a303e49893ea,1,credit_card,10,101.0
fe3c6e4834730e9f8d50983b1a47a13a,1,credit_card,5,55.55
cf6d45bae6017043952a20f3457379fd,2,voucher,1,31.17
cdc8fc8cc642886abe16af26b0781daf,1,credit_card,10,110.61
3f61fdc385ace6c39912703194992ad7,1,boleto,1,169.48
bd971317e81cfe24ddbdd9226751da33,1,credit_card,9,476.85
250eede6202cff2981de57cba5c1b08c,2,voucher,1,25.0
7729dd457f2649c804b02f610b54acc7,1,boleto,1,67.18
59de7be8730dc1a20caadff4c7686027,1,credit_card,1,82.88
e6a66a8350bb88497954d37688ab123e,2,voucher,1,10.51
3053d9278ac444ba8fa2ab0d7a4f6547,1,credit_card,1,78.91
51fb61776ef5371653e8b4e1c99d1c12,1,credit_card,3,31.96
4bf27cd715a4b7ccb0ea582b5b5fd639,1,credit_card,8,80.65
03f9705f9135ccb809e74e902f19b2e8,1,credit_card,1,30.29
cd3558a10d854487b4f907e9b326a4fc,1,voucher,1,71.8
00018f77f2f0320c557190d7a144bdd3,1,credit_card,3,259.83
d4546a6eca6dd37e19a290e4b362fe6a,1,boleto,1,208.07
48e715c549b6c9eb4ac2c75f6df8b01e,1,credit_card,3,220.86
338b0cffa439f5e95d42cd30d7ace847,1,boleto,1,190.4
0bbb3f7791a87d0307555e57da3a1ff1,7,voucher,1,14.92
6e9b4255caf63ea821955da352e67498,1,credit_card,1,7.54
18af086e1527bd81145db05cf74a0188,1,credit_card,4,40.86
5a6da3ba0d659abdabc4359be7697099,1,credit_card,1,28.86
22fe036a63b56dfae665a7e584138f37,1,credit_card,10,292.47
aea58826ab6af5bcec0ed22041b7dcfe,1,credit_card,2,105.08
ac5de1927e41e3b34bc42017cd09a639,1,credit_card,2,142.2
adb0286228ad54df30059afbf42243ac,1,boleto,1,96.2
9f8177425941a76fb6aece9cb6d05660,1,credit_card,7,173.88
8e62788b1e26aaa3f5786c80788880e7,1,credit_card,10,218.24
a84c6f3ee879e72955a3fcaa2dc55771,1,boleto,1,205.98
88f79e3079458600cacd188c2550d463,1,credit_card,1,142.2
2c8740f9df6d253c15dc035eba80ebed,1,credit_card,3,187.67
3bdb4a8f9e391c81696a80c1bf7c67ff,1,credit_card,1,61.46
2e1bbcd435bc99b41a07959ef2c3965e,1,credit_card,1,79.62
59ac31de88c9c4b239aeee82c6a0596e,1,credit_card,1,33.95
43ad25e09be659b55ed165e2dd94f360,1,credit_card,2,159.83
01ebb9ed879d6fa1da4857ed617972ab,1,boleto,1,43.86
5ae83f493320d31409a108dfd7aa5c20,1,credit_card,1,34.51
38ea876db54669e7e86dc8c79049b795,1,credit_card,1,48.3
02ec4da9d03014f06d711d60eb37cc22,2,voucher,1,75.97
ce1c82a64c8c7a41beeecd2d1c1dd21e,1,credit_card,4,56.78
e327b1f61853b5d93ba0c53bf998b557,1,boleto,1,87.45
d194fbbc2e37d685b6adbf21897ed49d,1,credit_card,9,98.74
b87ca4e0ff52f4243bebeb16504f48e5,3,voucher,1,24.31
86624050a21141bc5122640df317183e,1,credit_card,1,147.24
7535955a5fee70328e9fe079653e03f1,1,credit_card,1,209.67
26ee9b0996cc3a28168e26900655f284,1,credit_card,1,68.9
a0fbae87b2c4f96a56e39ea7df0c1fd1,1,credit_card,6,173.82
90f9f38799be0f03a4053f82965a3a2e,1,credit_card,1,60.83
