order_id,payment_sequential,payment_type,payment_installments,payment_value
5cfd514482e22bc992e7693f0e3e8df7,2,voucher,1,45.17
00d8d65b666158b633f96054d31af43b,1,boleto,1,130.88
cf30fe76d1505192acee1c6dccb15545,1,credit_card,2,47.72
c108072ab31ec90a754129c171577f5f,1,credit_card,4,210.82
55e2d723733c45033e71cb4d44690234,1,boleto,1,89.63
3689194c14ad4e2e7361ebd1df0e77b0,2,voucher,1,57.53
4a02e985c7239d866a632f07ed20d9c0,1,credit_card,1,48.62
17e5131fe1d4b1a8dc14d4a66914f9d7,1,credit_card,1,73.34
8973a53fcad22a79e0ff315e7f9a0fd9,1,credit_card,2,176.7
db43c1a570e28fe9da60a444e3616a2b,1,credit_card,7,186.72
3597f6476c27b4e1cc2f58588116f8f5,1,boleto,1,85.14
55c0b6b41ce482c3f77407ef43fc6bad,1,boleto,1,26.08
999d0185fdc3859e118a76c1e7d8dfe4,1,credit_card,2,25.33
ad62ce74c314772d34c956d73fb305f3,1,boleto,1,69.33
a669137c06cc23b7962d63be3a2ad6d1,1,credit_card,3,641.2
b798fc527c548bfa5f069b5b29195275,1,debit_card,1,225.63
b80ba0f0c3d2a63feac0116f533cc6a9,3,voucher,1,2.99
f6eb6190398bfb32871584bd111dec04,1,credit_card,5,119.45
e6f98f32bf5e724269a5e9cb2529f2e3,1,credit_card,5,153.22
621b8e90f6fd06a792af8bdbbaf64a92,2,voucher,1,72.42
e4fe84926e03b0030e643318464be6a7,1,credit_card,2,217.15
4cc95216e51190048472a2baf6fa53ee,1,boleto,1,56.05
8e6df87600aae0285919b5529f7f0bfd,1,boleto,1,126.48
87b8f9f472fb04cdbf53fb55a3591b5f,1,credit_card,3,72.66
c3fa73017c4a172907d79669eda248d0,1,credit_card,6,139.07
ede510a059fd07ccec20bff19a227fa3,1,boleto,1,203.16
8543d2d86c69647af5e2d957c3d21b85,1,credit_card,2,92.99
604b550c04e61700ab7bcb2ac5b5ca53,1,boleto,1,710.23
828c3114b783f896fba059433600c471,1,credit_card,1,77.57
689e8820798347950a2649f71c734bd0,1,credit_card,6,189.98
9378b5fa3133e86bb44a365e66c24b03,1,credit_card,5,53.15
332e264249f30a888b81bffd7a84e03c,1,boleto,1,131.47
d73f657ce49ec301ac81116e74bd0571,1,credit_card,3,65.1
08bc5baa3da6ce0746413cd9cf227e9e,1,credit_card,2,165.5
28156e3f154f44bf5cb8c3ee9978d332,1,debit_card,1,71.63
b62880756e815882264069601458b5b1,1,boleto,1,100.21
4862027da7986ac571a0bd91458ec358,1,boleto,1,51.1
63003bf6e2058e236f3f9ebb2872b234,1,credit_card,1,112.13
8f9b2d4a6cd80dc716a380365561a133,1,credit_card,1,197.04
407408433ee2a9ed77984aa5a06e2b2e,1,credit_card,1,76.17
c3efd4a2e8fb35fdc26a1312de8e2ca2,1,credit_card,3,110.04
84e18f4b5b541150af97e94f3cc0b2a7,1,credit_card,8,82.1
5fd03333c4c020a7eff08e6ef26ef8cf,1,credit_card,4,215.62
6365be88d51d66dbac002c738a56bae9,1,credit_card,1,64.34
d21873cfa21e689e4dbfd43a99326424,1,credit_card,1,706.84
081e5884f403fbe66f3bce77c72c9230,1,credit_card,1,43.58
42ee4f991900767ba353278c7c4f4df3,1,credit_card,1,149.54
f057e285395efbc0c032cf9e4ccfd146,1,credit_card,1,38.0
de87be44e83ebc323acd6d4caec3ca57,1,credit_card,5,116.23
e2c195168dcfb7f5465c1b342ac094ee,1,boleto,1,1605.14
943124300f49c04925947c81838ab67d,1,boleto,1,35.09
5662e7f8bbc6abe55e104ac06994a731,1,credit_card,3,57.69
b0e1d9af1bfc3a4d96489c81cf10fe69,1,credit_card,1,135.6
9c83e600b8c156f1b50b753f30e93634,1,boleto,1,84.05
7aad0379bac4fe5dcb0a97650eaf957d,1,boleto,1,51.01
e417eb578007d00c0b658bc321e625fb,1,credit_card,6,111.02
608570b95a49743971fb82089b960070,3,voucher,1,12.29
60622e02fde39a42fe9654c41a6bba8d,1,debit_card,1,191.28
65a94ea3c1392f150ad232c92d64c3f8,1,credit_card,2,63.7
5b18e0708f150becd4334b9e3d79fbd4,1,boleto,1,143.15
a43482a55cc8d11f47b25992831a794f,1,credit_card,2,154.38
4d6dca1dbb561c5c5af9a4c8fbc38375,1,credit_card,3,245.36
c89d81740da0f2eca4cdbac9c558ed6a,1,credit_card,10,116.85
119132da8a360ce8e81841456844b962,1,debit_card,1,64.0
5cc9158bdd66e341bc4085933657d306,1,credit_card,1,34.7
b9cc0087ac70da1f27b5c2b6d4f78600,1,credit_card,1,50.0
df16628521a91b8dc473aa698aac7285,1,credit_card,8,406.67
3957b45bce42070cac232014ad4d001b,2,voucher,1,250.0
6a0c96e8fd6d1c42bbfa1f5d49f3d3cb,3,voucher,1,64.25
9b434ff82e1cc10e25641256b7ec7b15,1,credit_card,8,91.18
ee491eb103d02acce80f7c5950def51d,1,credit_card,1,14.0
dcfb709b0757c7e96301c882821adb2c,1,credit_card,1,44.85
7ac78cb9b8592cea74cb5b1c3df6f84c,1,boleto,1,205.0
82df1040816137c724988769a4370203,1,credit_card,1,131.44
7182e129d91eb324a925d8f1f8221d88,1,credit_card,8,214.14
66c2a643ac74cde86624a0c15a95327a,1,credit_card,4,224.39
98fe01bc254b759c1f2c11d77c2891d5,1,voucher,1,150.0
906dfb858a6afcaea1fb5cc0ed730147,1,boleto,1,143.1
2107e0af867c766772a8f4501ccd1671,1,credit_card,10,291.72
bf7937a823a3232d50fe7a0520ae8c0c,1,credit_card,3,138.24
c075bbb88b67014143bb3d046f0b8610,1,credit_card,8,171.44
d8457bd7376bc47702228915e4c4f187,1,credit_card,5,54.62
f002422b59aa21ebc2c12136d1ab4019,1,boleto,1,82.12
3c6c89e079dd7a3a2b71fe55bb30bc08,1,credit_card,3,63.1
8d9c47d02bd99ae8d7dd151ededa9281,1,credit_card,2,415.97
277ef68319aa0ee0561831fab6e9e0aa,1,credit_card,2,69.73
d26bc24224fef3d3b81a759802c26434,1,credit_card,1,29.75
5f9e4b231676bfe9ead7e5ed49d06dfc,1,credit_card,10,2083.09
0a03b50bb658dc86547261ba8cd5676e,1,credit_card,2,197.72
74dd410abd613e48dcee781aeb269181,1,credit_card,2,24.68
5b163ebdd5ac559f04d06af2069e23d3,1,credit_card,4,48.01
4ef2dc299b0885933a8773c1aa3656ae,1,boleto,1,88.72
8280bddb9636fd420fecbd96c5b0c877,1,boleto,1,77.57
cd68632e7dc6d980f29dc6826a936d03,2,voucher,1,199.15
2015fdddda0f27eaf4ebdf451d70a41e,1,credit_card,4,79.19
21f27570ef536f54c3f27f4c9e9c9709,1,credit_card,2,211.6
36970c35cfe02cb355e55690bae4ac02,1,credit_card,2,179.86
e53f0cfe74143e4d79c05a2df7e80411,1,credit_card,3,116.94
cd8f1098418f4fcc23c29232d9c04dd2,1,boleto,1,73.15
c8552e53c39ddd0a833f474899d5a966,1,credit_card,1,165.39
541bb2ccd254b84fbaabf01e82324cb0,1,credit_card,8,105.29
