order_id,payment_sequential,payment_type,payment_installments,payment_value
b69b9260e79a0da00e15f48de1bd2524,1,boleto,1,283.34
85a4fbdba48c815924115fb82330071c,1,credit_card,3,34.09
0b65284a1a74114ea029b7676fdc1ba3,1,credit_card,7,144.2
0f4b5614da144989e2acc5291af24357,1,credit_card,4,96.98
9184724aacd6a7da5bcf4c08c2c674a8,1,credit_card,3,57.53
9e59025992bd64bc26551391ed44a450,1,credit_card,3,67.01
c79bdf061e22288609201ec60deb42fb,1,credit_card,1,12.22
aa7c35fd606f4275e267e859c6a84d0f,1,credit_card,2,26.68
4ff8e28200e5a7a50b448cfaaf1f8ed3,1,credit_card,10,2288.31
a23c7a7d06f1f8e9f6e45f934c7e106b,1,boleto,1,245.94
64d6282bba1a1c015acbdcacca391253,1,boleto,1,40.87
ff2debba53c9c8185f517f7b3a936aed,1,credit_card,10,240.77
c24a00c414738de9ee6121f179ebba9c,1,boleto,1,107.87
e147052b9ecc00bf938f9e8581944207,1,credit_card,4,263.95
a3670896f8c6f70396896223eb4ca8be,1,boleto,1,72.9
35d75af8e37e575e033ae1a48c1236ed,1,credit_card,10,202.44
f8aa20752115b536eacee3d561989f35,1,credit_card,5,112.4
290069e93a387bceb35f0106717ab803,1,credit_card,3,69.99
01e6f40a293da5a9dc11e49695c7541d,1,boleto,1,64.09
2f54d4ac9b0df5774cfa7c1250c4750a,1,credit_card,2,28.08
984cefe3260707e1f6fc38b18b2b276c,1,credit_card,4,102.05
54b73f808b0ff25da4276773c30ac269,1,credit_card,4,105.28
9b6a1b8bf017b64d6ff4d7fe7cd88f1f,1,credit_card,1,94.82
d85a98bb9881eb52e0efa5e9ddece3eb,1,credit_card,3,61.79
a8ff452116db2ff4a2963f490afe5471,1,boleto,1,104.37
262509218257310f675994ae58ffbfa9,1,boleto,1,49.05
7db5f2eb8f5f54db9f9e71ba4296bcbf,2,voucher,1,0.01
1c79b6d729e3237f640dcf981b468fe8,1,credit_card,2,40.86
4c1cb7f4baf46ea807d4e65bc0494dba,1,credit_card,3,37.05
cb5c4ea12e93c16a94c2bf3dbafa0fe1,1,credit_card,2,50.9
97d27b60de1ffde7559bfe762230851a,1,credit_card,3,109.93
f2ce3b8d9c16e475c92d3c2d51809cfe,1,boleto,1,23.0
f29b2ca058a4371e9c8baaae26e7e1a3,1,credit_card,4,46.66
73612117a85e3e65d7ac69f7e5df1540,1,credit_card,6,97.23
a0fd703a1c6a122520246bd8d481e528,1,credit_card,1,2.35
e147ca8da0685dd93cd1c619d1b776ac,1,credit_card,3,72.78
6d9f6e79f1664d6ff8e74dd03f8a5b43,2,voucher,1,216.99
cfcb1cc2e9f4ebf0caea1584195f9046,1,credit_card,10,368.92
a41753c6a1d8accb89732e36243432d7,1,credit_card,3,45.69
dbb182f0099f1b6b9172a1f1fe4a62b3,1,boleto,1,56.28
94a01dd9a6fd7d30b879bd61b85a1c00,1,credit_card,9,94.3
743419ee64432e471c306434e29245b6,1,boleto,1,116.32
22561cc73693742c65f9e31bd0e8df08,1,credit_card,10,404.95
50f943da6e59c10475c030a61ff8a31c,1,credit_card,1,82.66
d92888ccf9b2ae4399868e099fadf925,1,boleto,1,41.09
873d039c319333bd488dbf6b66d602c9,1,credit_card,1,98.25
afdb52c08c5d497fe471069341921788,1,boleto,1,47.79
7edf26c8a1e67ce26c2d1457302bd03e,1,credit_card,3,72.02
a4d1612b7bfa43ca6f14b27bfda0d1cd,1,credit_card,1,31.6
cf7dd05504fa5d4ddab58fcb69bb18a6,1,credit_card,2,111.86
9564498225916371a8670c3b0253ea81,1,boleto,1,177.32
468c2f34312a6d270a20c7aef082041c,1,credit_card,5,51.0
1be51feefcd481bee3118900e6777057,6,voucher,1,10.05
fd65881e4d025c30be898ab8dd8bb736,1,credit_card,2,55.09
47b04efea2b87358b63ecb45b93ead7e,1,credit_card,1,624.59
2de6a60c0b5386778d202e28d688553c,1,credit_card,1,41.6
e4798e36e5f3fb9c75a695fdb0a2936a,1,boleto,1,31.17
385949d678cba16e50726d65f1743d7c,3,voucher,1,28.71
d9c7d6586555e3adb3709a7047e36c11,1,credit_card,2,29.08
49db7943d60b6805c3a41f5474772a09,1,credit_card,3,125.94
106f6c512adbf8efc43791f75692d25c,2,voucher,1,14.38
97bcc96998b24fe6ee7cec4ae04001df,1,credit_card,1,45.09
878a0241d449fe7ea1bec1cf145b9c9b,1,boleto,1,55.0
d5f7fa751e79c6327ae63759c262813a,1,credit_card,5,147.07
a8858a23008217d160630ef24a83f155,1,credit_card,3,74.16
b116018d4629bdd3363848a36c42861e,2,voucher,1,28.6
46a09de362c7550f138187deacc9f840,1,boleto,1,20.42
26270398457731cfcecc0585e20bd45f,1,credit_card,9,151.87
2240d9349c55949c40dbfcc98ece280c,2,voucher,1,84.05
973e2efa6a19ac5083691b9deb4c0a51,1,boleto,1,37.77
099b01b8cc6b861aa593247b2f7e0b7b,1,credit_card,8,169.0
e0a341e9f5a2c4c054ef1f49f6836414,1,credit_card,1,30.09
076d71b244e240e104ffe5bf5985faa2,1,credit_card,1,8.93
620f129681ecd1062dff9066aeae1e28,1,credit_card,10,127.92
3d0c0f6ab268b67176fd58927a08b69b,2,voucher,1,40.4
ee9ca989fc93ba09a6eddc250ce01742,8,voucher,1,5.31
9d3c59fdcbaa99d6857084449b8aacd3,1,boleto,1,112.4
8d5af908ce8ffa721a9f665abb660200,1,credit_card,2,64.0
7fd85cb0143de098a4c5ab5a57bfbd91,1,credit_card,3,79.73
c56e40373799e9fb580a236fd5fc72a9,1,credit_card,8,83.12
b58a6cafa236091ed83bec2b0ff64ec7,1,boleto,1,61.84
b8cf888c89bf19c6b6483fa79b0b13bd,1,credit_card,5,232.71
67730eb2f9468b8c6eb20a45dd477bbd,1,credit_card,1,5.99
f4d71a4da431f1650c221ad918e22290,1,boleto,1,101.12
c10c68068674aaf6ca04ad0387969333,1,credit_card,4,48.1
a45fc977eae1ef0ed4504f346d31a0fb,1,credit_card,3,34.78
94b35c859940ae8a53643992ee1ae7a0,1,boleto,1,86.15
1ca9b19a39f0b18a4a1470eba6eb5cda,1,credit_card,4,81.0
2ec2bf93089bad17f6951b34c3763928,1,credit_card,3,232.73
38a467d0cbbbd3f0a4d3d61f79615b9e,1,credit_card,3,352.98
fa8161b19b784110a75dfd84c5c63b1a,1,credit_card,10,311.17
498081e5523106ea57b698fb881fb1c8,1,credit_card,1,107.07
b9fa782d4918580e25b6e3b516a55710,3,voucher,1,14.26
a24474d0a4ebace563a0695a14b5bb0a,1,credit_card,1,231.62
8a1f37725eebf19474556726f014f72d,1,credit_card,1,31.74
4477f0fa7855f6d43e17f4b8e6612898,1,credit_card,8,105.28
b144a6fef45d3b18724be5d033e8d500,1,credit_card,6,485.3
a9afb8f30ea1c72dd798b8eeaefcdff5,1,credit_card,6,137.37
1be51feefcd481bee3118900e6777057,3,voucher,1,8.77
decda04552d09fe71067557257928aaa,1,credit_card,3,143.83
93a686fc1054246c9ea31196b531abd7,1,credit_card,1,75.08
cb00f9d32f51bf65823f130e9c146173,1,credit_card,1,72.14
87680c5e6ba498472b6478862b55f883,1,boleto,1,644.15
282798d3d9e90c0c2c02697bdb07b839,1,credit_card,4,190.33
4dadcd5f9e682c17fdc6dded70c048e0,1,credit_card,1,41.43
e91b503ac4c35874db3e157605036ab7,1,credit_card,4,94.3
ffaed28dc2c916f896616e904036ffd0,1,boleto,1,116.36
eb013841f776a6661fe5fe8f799b8866,1,boleto,1,42.78
90b22de691552b213f33c2a25c74c413,1,boleto,1,97.78
cfaf3a6d54da5f266c97d838c661fa4b,1,credit_card,1,195.62
aef44da6faceeca54a90d604ddca07b7,1,credit_card,3,239.42
d6408f7d8bf528bd4da31835b3b00079,1,credit_card,1,164.42
32d2334fd92758d51bd693badb2bc91a,1,boleto,1,181.61
ff3753fe031ab5314a80e05249ecc275,1,credit_card,10,154.3
d738667fa4f31f5d89dd8dfcc07699ec,1,boleto,1,51.69
446d3eee7dfa0cb1844584b53bc37cab,1,credit_card,4,244.36
e167837b2967616b88c23b061b9d32b6,1,credit_card,10,303.17
3584d2b8b46935e835424180bcc17702,1,debit_card,1,68.0
8e799e5d820ceeffb9b581001cc1521c,1,credit_card,6,102.03
b95764ee8ef0302702f107df59c9c4a2,1,credit_card,2,90.58
15f8a954a337218a8196bae2dc3d801d,1,credit_card,1,147.58
4b011623f156eda7b6bf757d1a1cb78a,1,boleto,1,111.09
e348340be1b89ce72632697b8fb283ea,1,boleto,1,111.18
681a823a9c2f5898157ae87f7c45c59e,1,credit_card,2,162.14
f6f9344efc918f1e00ab84c014aa21d7,1,credit_card,6,482.69
e28a4c66f1484567d1e42b3fab64d923,1,credit_card,1,0.72
95e0f3f5f3e71382baece16f6fa8270a,1,credit_card,2,127.89
ecdc847ed73d804147eb009dec3a0a0c,1,credit_card,2,20.75
531694ee49280f6c3d2febd2c0f5334d,1,credit_card,1,141.86
9f1c165cccc244ac8d0e3a1f2d3a296b,1,credit_card,2,621.76
df77e62df88949a20bf8bb2c2d9cb2ed,1,boleto,1,110.2
f1dd11aa9f95d84fd072504f9e6e2f11,1,boleto,1,70.93
b96cb3fd98ba13f5a573fc64dfe1ee10,2,credit_card,1,20.75
