order_id,payment_sequential,payment_type,payment_installments,payment_value
4214cda550ece8ee66441f459dc33a8c,1,credit_card,2,170.57
f51e3c7f79d1e2c076acbb6af1588b95,1,credit_card,1,130.22
487c1451b8fd7347d0e80e5aca887e91,2,voucher,1,30.0
9d8065ae4c6f5725ee052d02ab00f64e,1,boleto,1,82.06
02951078a21a2d9341ea16089a4d5031,1,credit_card,12,257.1
9062b998bfc2521b3978b34034ba6e1e,1,credit_card,1,125.41
f6ed483455295c6e7544f141244cd981,1,credit_card,2,151.51
7250e10eca3d7f71a091ac5752d3228f,1,credit_card,1,221.96
24abd231b3f48073eb9bc660b3eea5fd,1,credit_card,2,38.06
d4c46523b1239f182b74fb0ea1c27f32,1,credit_card,1,396.97
acd76a8508680cbb5d4c04707be03f87,1,debit_card,1,145.01
a144da15ca9cb1ebccf012a14736c54d,1,credit_card,8,256.37
7246a71d326111872bfdfd34f495dc4f,1,credit_card,5,117.53
bedae8df4e37a65ccbec319872296b89,1,credit_card,3,433.07
2b49d60af10ea7e2443376987ec8a184,1,credit_card,1,35.7
cc80504e2db2b7b744e2bfe2450c95d3,1,credit_card,5,59.51
61792c6272346d7f4b7c5b1747df7b1a,1,credit_card,4,49.34
238bcd7a2027e5f32fd185c264d73786,1,credit_card,2,84.56
33c011fdacf02b14181fcd81f4b5ece0,1,credit_card,2,162.1
6eab6f37ff2d390d23be84642739b500,1,credit_card,5,279.4
20c75d31d2151bf4e0b8b398e64fb163,1,credit_card,4,48.74
b790fce1eff8be3c9ff35c97cde2afaa,1,credit_card,10,305.19
81bee7ecbeae8e9b41bef6d41b146b12,1,boleto,1,202.26
b0cc2434ee3727e682222a0f745a5948,1,credit_card,3,145.01
0132158c30672a8c52997a2492613ec2,1,credit_card,8,413.31
56430e0b9968b381942760e433583b27,1,debit_card,1,33.1
99e34b586d1fa26ea713021ff647d18d,1,credit_card,1,39.42
5718fc130d653929872f0481438d3f66,1,boleto,1,39.42
4fb76fa13b108a0d0478483421b0992c,6,voucher,1,10.04
d35551f33906e01d035a5f40e1bd1732,1,credit_card,1,576.2
497bb8ade48b55b142982e508307a14d,1,credit_card,2,103.2
0a1a904fb2f51218c9c7ce314190de36,1,credit_card,2,115.9
370e2e6c1a9fd451eb7f0852daa3b006,7,voucher,1,6.82
0b843b79b45dddbd796c0a7e51b2c6ca,1,boleto,1,481.07
3cab5c70f370e7fa810658c551f8e2ce,1,credit_card,6,153.8
a2612baf139a2d944224cb87c81d83b1,1,credit_card,4,214.69
5db54d41d5ebd6d76cb69223355601f5,1,credit_card,2,136.26
58300b00ad189113ddb608765a954301,1,credit_card,2,135.0
6a4b27f33e33875ed99945d3e271698e,1,credit_card,7,372.27
be178aef757640fe4721501249ae18d8,1,credit_card,1,38.86
d01c5b46e00bd214519fe9f64bbb2649,1,boleto,1,93.72
d17168fed59b987a3b0f2b7d2be18ca4,1,credit_card,2,80.77
6a1dff28da32815c94da401e19d2a7f8,1,credit_card,1,40.96
5958326b12eca1c2a2b4627dc4676a2c,1,credit_card,10,153.69
0d560bf6bbc1b2e3637cdc56cf7e9639,1,credit_card,10,111.3
f20142c58be62ba5f9175df74670dcb5,1,boleto,1,79.46
c6492b842ac190db807c15aff21a7dd6,1,credit_card,3,81.77
42179e8f527c0f76eec0b2a37a284f4d,1,boleto,1,101.92
38b80ac02e3ce34b306483fc57a33bc5,1,boleto,1,35.86
6120dca54b9adfd072f8fd9574161063,1,boleto,1,137.57
38636a6a86131fe2c507943a16833350,1,credit_card,8,151.18
46e8348ff73e64f24843a7d2fad9fcfd,1,credit_card,10,840.26
5a77e4bc8ac96edc52bed4bc00eaab7c,1,boleto,1,45.95
1a2442f225e9147e717dfaa6a93058d4,1,credit_card,4,80.77
f964ec281f9f4098870fff22b6b74fec,1,credit_card,4,47.51
a082f140d70dd20b4e2d7538557b5946,1,credit_card,8,127.9
1590f37cad06b14cb123f6a45b2bdf4c,2,credit_card,5,53.65
a427db09dd194740f13a3a2c7bcf38bc,2,credit_card,1,69.0
39c85a598770e3810eb97fd7bc6232d3,1,credit_card,3,72.9
