order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00042b26cf59d7ce69dfabb4e55b4fd9,1,ac6c3623068f30de03045865e4e10089,df560393f3a51e74553ab94004ba5c87,2017-02-13 13:57:51,199.9,18.14
002691433f09002ac9ca0c4e8dbb8ead,1,430d215740da7fdda91cc938f8fd92f6,0887a9f087bcd5d9f6642b52f897fc6c,2017-02-06 21:18:03,104.0,16.43
00482f2670787292280e0a8153d82467,1,a9c404971d1a5b1cbc2e4070e02731fd,702835e4b785b67a084280efca355756,2017-02-17 16:18:07,7.6,10.96
008fab5602c441d51f30b1464f5d4643,1,f23c48d81cd6a0c87f5c3b14aac68371,ebd2d60905fb58271facef5596b620d3,2017-02-26 10:37:41,49.99,15.56
00c9d9e61ed13f5bf2f0344da1aa4775,1,2ffb8b836bb62d53a77a69a67814fffa,391fc6631aebcf3004804e51b40bcf1e,2017-03-02 13:25:10,44.55,11.74
00cf47526e0f7920b381b2baf4ecf1c7,1,8c81af91a9b96d073ccaf0d3402ec5b2,5bc237df65098fe211bb4818f4d26d78,2017-02-18 13:21:46,59.9,14.59
00d03eb3425f41a599ae2f788e23c07f,1,c35498fbb4358837ae16850f50c3fd22,70a12e78e608ac31179aea7f8422044b,2017-02-22 16:46:42,69.0,21.17
010ab3b1993057e91f825c672375a66d,1,315affd5901833621c947264eb9f2588,fa1c13f2614d7b5c4749cbc52fecda94,2017-02-25 08:19:21,139.9,15.15
013bc5ce14f856d31efc8bebdc3a278f,1,f2af004352a06a99dca765596240cbc3,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-02-10 19:12:50,23.89,8.72
01633cfec0376ac9f2606e271ede5574,1,f0af7ec9760e53f21277444f32ee3308,cca3071e3e9bb7d12640c9fbe2301306,2017-03-01 12:10:14,99.9,24.9
01ad4f241a16bff724de081b558f0f4d,1,448f0791c4d2fc5d250a401edfc208d4,a888faf2d1baececa6baf9c3d603ee1f,2017-02-18 18:47:17,309.9,17.38
01ba9a2e5dcc1568b55695106d677b0c,1,2629c2e1e3a0b360912763741f1bb7ef,0bf0150d5b9d60d9cd2906003332f085,2017-03-02 22:42:03,59.9,9.41
01ba9a2e5dcc1568b55695106d677b0c,2,2629c2e1e3a0b360912763741f1bb7ef,0bf0150d5b9d60d9cd2906003332f085,2017-03-02 22:42:03,59.9,9.41
01db310c16db46c62c3d4e0857990f32,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,2017-02-22 15:22:39,119.99,21.29
020c01e41104519842f8a15605af646c,1,3a77cc438baf789ed16b12b553ce504a,710e3548e02bc1d2831dfc4f1b5b14d4,2017-02-12 13:10:22,29.99,21.82
0261b9a1fd7da49cec3906e055b2f59d,1,658c48e890d98bb89d28a9d5e6309676,51702dc2a3e106c76dbff722b5bf0726,2017-03-06 23:50:19,169.0,29.46
026b41054c5e6b7a4e94a971bb94193c,1,7aab18bec732db73232f712de3ba14fc,2b1a40c1daabc6ca280c4b815c101841,2017-02-07 18:25:13,379.0,29.99
02ff3675b59b53ca5cdcb2b6752aeea1,1,d465fef4e52e46bc9e04996b37789bbd,8a87611c08849ffeeccab52aa798b6c7,2017-02-06 17:10:20,53.95,15.59
